Category	MsgDescription	MsgCode
RadiusAcct	RadiusAcctLog	ACT30610
RadiusAttrPolPass	RadiusAttrPolPassLog	ACT31209
RadiusAttrPolFail	RadiusAttrPolFailLog	ACT31210
AdminChange	AdminMsgS	ADM10018
AdminChange	ClusterCreated	ADM10028
AdminChange	ClusterJoined	ADM10029
AdminChange	ClusterDeleted	ADM10030
AdminChange	ClusterStart	ADM10031
AdminChange	ClusterStop	ADM10032
AdminChange	RemoveNode	ADM10033
AdminChange	AddNode	ADM10034
AdminChange	EnableNode	ADM10035
AdminChange	DisableNode	ADM10036
AdminChange	ChangedClusterName	ADM10037
AdminChange	ChangedClusterPassword	ADM10038
AdminChange	ChangedClusterMode	ADM10039
AdminChange	ChangedSyncProtocol	ADM10040
AdminChange	ChangedLogMessageSync	ADM10041
AdminChange	ChangedVIP	ADM10042
AdminChange	RoleDuplicated	ADM10242
AdminChange	SettingAdded	ADM10243
AdminChange	SettingDeleted	ADM10244
AdminChange	SettingModified	ADM10245
AdminChange	SettingReordered	ADM10246
AdminChange	RoleCreated	ADM10247
AdminChange	RoleDeleted	ADM10248
AdminChange	addRealm	ADM10249
AdminChange	deleteRealm	ADM10250
AdminChange	addRule	ADM10251
AdminChange	deleteRule	ADM10252
AdminChange	reorderRules	ADM10253
AdminChange	updateRealm	ADM10254
AdminChange	updateRule	ADM10255
AdminChange	PolicyCreated	ADM10256
AdminChange	PolicyDeleted	ADM10257
AdminChange	PolicyDuplicated	ADM10258
AdminChange	PolicyModified	ADM10259
AdminChange	PolicyReordered	ADM10260
AdminChange	RuleAdded	ADM10261
AdminChange	RuleDeleted	ADM10262
AdminChange	RuleModified	ADM10263
AdminChange	RuleReordered	ADM10264
AdminChange	PolicyExtraActionModified	ADM10265
AdminChange	RuleExtraActionModified	ADM10266
AdminChange	RestartServer	ADM10307
AdminChange	LicenseImportFailed	ADM10308
AdminChange	LicenseImport	ADM10309
AdminChange	LicenseExpired	ADM10310
AdminChange	LTLInformation	ADM10311
AdminChange	ImportXMLSuccessful	ADM10315
AdminChange	ImportXMLFailed	ADM10316
AdminChange	ExportXMLSuccessful	ADM10318
AdminChange	ExportXMLFailed	ADM10319
AdminChange	AppVisChanged	ADM13980
AdminChange	NewGroup	ADM20087
AdminChange	RemoveGroup	ADM20088
AdminChange	SetDefaultValueResource	ADM20089
AdminChange	InitSystemGroups	ADM20090
AdminChange	NewSystemGroup	ADM20091
AdminChange	FixedGroupPerm	ADM20103
AdminChange	AdminMsgS	ADM20156
AdminChange	setACLType	ADM20177
AdminChange	delACL	ADM20178
AdminChange	delWinACLRow	ADM20179
AdminChange	editWinACLRow	ADM20180
AdminChange	delNFSACLRow	ADM20181
AdminChange	editNFSACLRow	ADM20182
AdminChange	addACL	ADM20183
AdminChange	setAutomountOn	ADM20184
AdminChange	setAutomountOff	ADM20185
AdminChange	setRawIpPolicy	ADM20186
AdminChange	ChangedACLInheritanceSettings	ADM20187
AdminChange	AddJavaACL	ADM20188
AdminChange	RemoveJavaACL	ADM20189
AdminChange	AddASMACL	ADM20190
AdminChange	RemoveASMACL	ADM20191
AdminChange	ChangeWebAccessPolicy	ADM20194
AdminChange	NewWebResource	ADM20195
AdminChange	NewIPRange	ADM20196
AdminChange	ModifiedWebResource	ADM20197
AdminChange	ModifiedIPRange	ADM20198
AdminChange	DeleteWebResource	ADM20199
AdminChange	DeleteIPRange	ADM20200
AdminChange	GroupNotExist	ADM20201
AdminChange	GroupMissing	ADM20202
AdminChange	UnexpectedTag	ADM20203
AdminChange	RecordsSkipped	ADM20204
AdminChange	UnexpectedValue	ADM20205
AdminChange	ProcessGroup	ADM20206
AdminChange	ImportSection	ADM20207
AdminChange	GroupNameMissing	ADM20208
AdminChange	Commit	ADM20209
AdminChange	AddNfsBm	ADM20210
AdminChange	AddWinBm	ADM20211
AdminChange	AddWebBm	ADM20212
AdminChange	AddNfsAcl	ADM20213
AdminChange	AddWinAcl	ADM20214
AdminChange	AddWebAcl	ADM20215
AdminChange	AddSamApp	ADM20216
AdminChange	AddSamHost	ADM20217
AdminChange	AddSamAcl	ADM20218
AdminChange	ProcessingAborted	ADM20219
AdminChange	MismatchedTags	ADM20220
AdminChange	InvalidNfsBmServer	ADM20221
AdminChange	InvalidNfsBmPath	ADM20222
AdminChange	InvalidWinBmServer	ADM20223
AdminChange	InvalidWinBmShare	ADM20224
AdminChange	InvalidWebBmUrl	ADM20225
AdminChange	MissingNfsAclType	ADM20226
AdminChange	InvalidNfsAclType	ADM20227
AdminChange	InvalidNfsAclServer	ADM20228
AdminChange	InvalidNfsAclPath	ADM20229
AdminChange	MissingWinAclType	ADM20230
AdminChange	InvalidWinAclType	ADM20231
AdminChange	InvalidWinAclsType	ADM20232
AdminChange	InvalidWinAclsRawIp	ADM20233
AdminChange	InvalidWinAclServer	ADM20234
AdminChange	InvalidWinAclPath	ADM20235
AdminChange	InvalidWebAclsType	ADM20236
AdminChange	InvalidWebAclsRawIp	ADM20237
AdminChange	MissingWebAclType	ADM20238
AdminChange	InvalidWebAclType	ADM20239
AdminChange	InvalidWebAclHost	ADM20240
AdminChange	InvalidWebAclIp	ADM20241
AdminChange	InvalidWebAclProtocol	ADM20242
AdminChange	AdminOnExternalOK	ADM20243
AdminChange	AdminOnExternalNotOK	ADM20244
AdminChange	AddEnforceCert	ADM20245
AdminChange	DelEnforceCert	ADM20246
AdminChange	AddIPMask	ADM20247
AdminChange	DelIPMask	ADM20248
AdminChange	ChangedSSLClientAuth	ADM20249
AdminChange	ChangedAddressRestrictions	ADM20250
AdminChange	ACEFailedLock	ADM20251
AdminChange	ACEFailedBackup	ADM20252
AdminChange	ACEEmptyFile	ADM20253
AdminChange	ACEInvalidFile	ADM20254
AdminChange	ACEServerUnreachable	ADM20255
AdminChange	ACEFailedCheck	ADM20256
AdminChange	ACEFailedSave	ADM20257
AdminChange	ACEDeleteServer	ADM20258
AdminChange	ACECreateServer	ADM20259
AdminChange	ACEDeleteNodeVerification	ADM20260
AdminChange	ChangeAuthGroupSettings	ADM20261
AdminChange	ChangeAuthGroupExternalServer	ADM20262
AdminChange	ChangeAuthGroupDefaultGroup	ADM20263
AdminChange	LDAPCreatePassword	ADM20264
AdminChange	LDAPCreate	ADM20265
AdminChange	LDAPChangedPassword	ADM20266
AdminChange	LDAPChanged	ADM20267
AdminChange	LDAPDeleteServer	ADM20268
AdminChange	LocalCreateName	ADM20269
AdminChange	LocalChangedName	ADM20270
AdminChange	LocalDeleteName	ADM20271
AdminChange	NISCreateName	ADM20272
AdminChange	NISCreateServer	ADM20273
AdminChange	NISCreateDomain	ADM20274
AdminChange	NISChangedName	ADM20275
AdminChange	NISChangedServer	ADM20276
AdminChange	NISChangedDomain	ADM20277
AdminChange	NISDeleteServer	ADM20279
AdminChange	RadiusCreateName	ADM20280
AdminChange	RadiusCreateServer	ADM20281
AdminChange	RadiusCreatePort	ADM20282
AdminChange	RadiusCreateSecret	ADM20283
AdminChange	RadiusCreateTimeout	ADM20284
AdminChange	RadiusCreateSecServer	ADM20285
AdminChange	RadiusCreateSecPort	ADM20286
AdminChange	RadiusCreateSecSecret	ADM20287
AdminChange	RadiusCreateRetries	ADM20288
AdminChange	RadiusGroupLookupTypeDefault	ADM20289
AdminChange	RadiusGroupLookupType	ADM20290
AdminChange	RadiusGroupLookupTypeExternal	ADM20291
AdminChange	RadiusGroupLookupNameDefault	ADM20292
AdminChange	RadiusGroupLookupName	ADM20293
AdminChange	RadiusGroupLookupNameExternal	ADM20294
AdminChange	RadiusChangedName	ADM20295
AdminChange	RadiusChangedServer	ADM20296
AdminChange	RadiusChangedPort	ADM20297
AdminChange	RadiusChangedSecret	ADM20298
AdminChange	RadiusChangedTimeout	ADM20299
AdminChange	RadiusChangedRetries	ADM20300
AdminChange	RadiusChangedSecServer	ADM20301
AdminChange	RadiusChangedSecPort	ADM20302
AdminChange	RadiusChangedSecSecret	ADM20303
AdminChange	RadiusChangeAuthGroupAttr	ADM20304
AdminChange	RadiusDeleteServer	ADM20305
AdminChange	ActiveDirCreateName	ADM20306
AdminChange	ActiveDirCreatePDC	ADM20307
AdminChange	ActiveDirCreateBDC	ADM20308
AdminChange	ActiveDirCreateDomain	ADM20309
AdminChange	ActiveDirChangedName	ADM20310
AdminChange	ActiveDirChangedPDC	ADM20311
AdminChange	ActiveDirChangedBDC	ADM20312
AdminChange	ActiveDirChangedDomain	ADM20313
AdminChange	ActiveDirDeleteServer	ADM20314
AdminChange	NewAuthServerForGroup	ADM20315
AdminChange	GuestAccess	ADM20316
AdminChange	SignInPolicy	ADM20317
AdminChange	EnableAuthserver	ADM20318
AdminChange	DisableAuthserver	ADM20319
AdminChange	AuthGroupPolicy	ADM20320
AdminChange	InferGroup	ADM20321
AdminChange	ExplicitDisplay	ADM20322
AdminChange	ExplicitIncludeUsers	ADM20323
AdminChange	ExplicitIncludeAdmin	ADM20324
AdminChange	ExternalSelectGroupPolicy	ADM20325
AdminChange	UserSelectsAuthServer	ADM20326
AdminChange	UserTypesAuthServer	ADM20327
AdminChange	NeteCreateName	ADM20328
AdminChange	NeteCreateServer	ADM20329
AdminChange	NeteCreateBackupServer	ADM20330
AdminChange	NeteCreateSecret	ADM20331
AdminChange	NeteCreateAgentName	ADM20332
AdminChange	NeteCreateProtRes	ADM20333
AdminChange	NeteCreateResAction	ADM20334
AdminChange	NeteCreateDomain	ADM20335
AdminChange	NeteCreateCPDomain	ADM20336
AdminChange	NeteCreateLoginType	ADM20337
AdminChange	NeteCreatePostProto	ADM20338
AdminChange	NeteCreatePostServer	ADM20339
AdminChange	NeteCreateTarget	ADM20340
AdminChange	NeteCreatePostPort	ADM20341
AdminChange	NeteCreatePostPath	ADM20342
AdminChange	NeteCreatePostParams	ADM20343
AdminChange	NeteCreateCkSecure	ADM20344
AdminChange	NeteCreateCkPort	ADM20345
AdminChange	NeteCreateMaxSocket	ADM20346
AdminChange	NeteCreateMinSocket	ADM20347
AdminChange	NeteCreateSocketStep	ADM20348
AdminChange	NeteCreateAutoLogin	ADM20349
AdminChange	NeteCreateAutoLoginGroup	ADM20350
AdminChange	NeteCreateAuthorize	ADM20351
AdminChange	NeteCreateFailover	ADM20352
AdminChange	NeteCreateAuthFailRedirect	ADM20353
AdminChange	NeteCreateAzFailRedirect	ADM20354
AdminChange	NeteCreateLogoutRedirect	ADM20355
AdminChange	NeteCreateAzIgnoreExt	ADM20356
AdminChange	NeteCreateAzHighProtResource	ADM20357
AdminChange	NeteCreatePSPollInterval	ADM20358
AdminChange	NeteCreateMaxuse	ADM20359
AdminChange	NeteCreateMaxChildren	ADM20360
AdminChange	NeteCreateIdleTimeout	ADM20361
AdminChange	NeteCreateAcctPort	ADM20362
AdminChange	NeteCreateAuthPort	ADM20363
AdminChange	NeteCreateAzPort	ADM20364
AdminChange	NeteChangedName	ADM20365
AdminChange	NeteChangedServer	ADM20366
AdminChange	NeteChangedBackupServer	ADM20367
AdminChange	NeteChangedSecret	ADM20368
AdminChange	NeteChangedAgentName	ADM20369
AdminChange	NeteChangedProtRes	ADM20370
AdminChange	NeteChangedResAction	ADM20371
AdminChange	NeteChangedDomain	ADM20372
AdminChange	NeteChangedCPDomain	ADM20373
AdminChange	NeteChangedLoginType	ADM20374
AdminChange	NeteChangedPostProto	ADM20375
AdminChange	NeteChangedPostServer	ADM20376
AdminChange	NeteChangedTarget	ADM20377
AdminChange	NeteChangedPostPort	ADM20378
AdminChange	NeteChangedPostPath	ADM20379
AdminChange	NeteChangedPostParams	ADM20380
AdminChange	NeteChangedCkSecure	ADM20381
AdminChange	NeteChangedCkPort	ADM20382
AdminChange	NeteChangedMaxSocket	ADM20383
AdminChange	NeteChangedMinSocket	ADM20384
AdminChange	NeteChangedSocketStep	ADM20385
AdminChange	NeteChangedAutoLogin	ADM20386
AdminChange	NeteChangedAutoLoginRealm	ADM20387
AdminChange	NeteChangedAuthorize	ADM20388
AdminChange	NeteChangedFailover	ADM20389
AdminChange	NeteChangedAuthFailRedirect	ADM20390
AdminChange	NeteChangedAzFailRedirect	ADM20391
AdminChange	NeteChangedLogoutRedirect	ADM20392
AdminChange	NeteChangedAzIgnoreExt	ADM20393
AdminChange	NeteChangedAzHighProtResource	ADM20394
AdminChange	NeteChangedPSPollInterval	ADM20395
AdminChange	NeteChangedMaxuse	ADM20396
AdminChange	NeteChangedMaxChildren	ADM20397
AdminChange	NeteChangedIdleTimeout	ADM20398
AdminChange	NeteChangedAcctPort	ADM20399
AdminChange	NeteChangedAuthPort	ADM20400
AdminChange	NeteChangedAzPort	ADM20401
AdminChange	NeteDeleteServer	ADM20402
AdminChange	NeteFlushCache	ADM20403
AdminChange	AddDefaultBookmark	ADM20405
AdminChange	RemoveDefaultBookmark	ADM20407
AdminChange	UpdateDefaultBookmark	ADM20409
AdminChange	ChangedBookmarkInheritance	ADM20410
AdminChange	BidMissing	ADM20411
AdminChange	EXEnable	ADM20414
AdminChange	EXDisable	ADM20415
AdminChange	LNEnable	ADM20416
AdminChange	LNDisable	ADM20417
AdminChange	CSEnable	ADM20418
AdminChange	CSDisable	ADM20419
AdminChange	CSSetAttr	ADM20422
AdminChange	InvalidLicense	ADM20423
AdminChange	InvalidServerType	ADM20424
AdminChange	setDN	ADM20427
AdminChange	delCSR	ADM20430
AdminChange	successful	ADM20431
AdminChange	successfulCSR	ADM20436
AdminChange	ImportedAuthenticodeCert	ADM20437
AdminChange	DeletedAuthenticodeCert	ADM20438
AdminChange	ImportedJavasoftCert	ADM20439
AdminChange	DeletedJavasoftCert	ADM20440
AdminChange	SignedControlsWithCert	ADM20441
AdminChange	RevertedControls	ADM20442
AdminChange	ExportedLog	ADM20443
AdminChange	ErrorWhilePacking	ADM20444
AdminChange	ErrorWhileUnpacking	ADM20445
AdminChange	ErrorWhileExtracting	ADM20446
AdminChange	ExportedConfiguration	ADM20447
AdminChange	ExportedSnapshot	ADM20448
AdminChange	ImportedSnapshot	ADM20449
AdminChange	CannotImportDifferentFormat	ADM20450
AdminChange	CannotImportDuplicateUserName	ADM20451
AdminChange	CannotImportDifferentPolicyInfer	ADM20452
AdminChange	CannotImportDifferentPolicySignin	ADM20453
AdminChange	CannotImportDifferentType	ADM20454
AdminChange	CannotImportBecauseOfVersion	ADM20455
AdminChange	ImportSuccessful	ADM20456
AdminChange	RejectCaseDuplicate	ADM20457
AdminChange	customizedBy	ADM20459
AdminChange	setValue	ADM20460
AdminChange	factoryDefaults	ADM20461
AdminChange	Ping	ADM20462
AdminChange	Traceroute	ADM20463
AdminChange	DnsLookup	ADM20464
AdminChange	ARPPing	ADM20465
AdminChange	TurnOnTcpDump	ADM20466
AdminChange	TurnOffTcpDump	ADM20467
AdminChange	DownloadTcpDump	ADM20468
AdminChange	DeleteTcpDump	ADM20469
AdminChange	addBookmark	ADM20474
AdminChange	delBookmark	ADM20475
AdminChange	delWinBookmarkRow	ADM20476
AdminChange	editWinBookmarkRow	ADM20477
AdminChange	delNFSBookmarkRow	ADM20478
AdminChange	editNFSBookmarkRow	ADM20479
AdminChange	NTLMSave	ADM20542
AdminChange	NTLMDelete	ADM20543
AdminChange	EnabledWinDiscovery	ADM20545
AdminChange	DisabledWinDiscovery	ADM20546
AdminChange	ChangedFeatureOption	ADM20547
AdminChange	FilenameIsNull	ADM20548
AdminChange	CannotImportFileSizeZero	ADM20549
AdminChange	CannotImportBinaryFile	ADM20550
AdminChange	GroupNameError	ADM20551
AdminChange	CannotAddGroup	ADM20552
AdminChange	GroupAccessNotLicensed	ADM20553
AdminChange	ErrorInLoginNameInvalidChar	ADM20554
AdminChange	ErrorInLoginNameTooLong	ADM20555
AdminChange	PasswordTooShort	ADM20556
AdminChange	LoginAlreadyExistInGroup	ADM20557
AdminChange	LoginAlreadyExistInGroupPreviewing	ADM20558
AdminChange	ProcessLoginSuccessfully	ADM20559
AdminChange	AddedLocalUserToGroup	ADM20560
AdminChange	ProcessLoginAndAddedUser	ADM20561
AdminChange	ProcessedNumberOfRecord	ADM20562
AdminChange	PreviewedNumberOfRecord	ADM20563
AdminChange	CannotUpdateHosts	ADM20564
AdminChange	ChangedIP	ADM20565
AdminChange	ChangedNetmask	ADM20566
AdminChange	ChangedBroadcast	ADM20567
AdminChange	ChangedGW	ADM20568
AdminChange	ChangedLinkSpeed	ADM20569
AdminChange	AddRoute	ADM20570
AdminChange	DelRoute	ADM20571
AdminChange	ExternalDisable	ADM20572
AdminChange	ExternalEnable	ADM20573
AdminChange	ChangedExtIP	ADM20574
AdminChange	ChangedExtNetmask	ADM20575
AdminChange	ChangedExtBroadcast	ADM20576
AdminChange	ChangedExtGW	ADM20577
AdminChange	ChangedDNS1	ADM20580
AdminChange	ChangedDNS2	ADM20581
AdminChange	ChangedDNSDomain	ADM20582
AdminChange	ChangedWINS	ADM20583
AdminChange	DelAllRoutes	ADM20584
AdminChange	AddedHost	ADM20585
AdminChange	DeletedHost	ADM20586
AdminChange	LogCleared	ADM20599
AdminChange	AddSyslog	ADM20600
AdminChange	DelSyslog	ADM20601
AdminChange	LogFileSizeSet	ADM20602
AdminChange	ChangeEventOn	ADM20603
AdminChange	ChangeEventOff	ADM20604
AdminChange	AddedFilter	ADM20605
AdminChange	DeletedFilter	ADM20606
AdminChange	ModifiedFilter	ADM20607
AdminChange	SetDefaultFilter	ADM20608
AdminChange	DeleteItem	ADM20609
AdminChange	AddItem	ADM20610
AdminChange	EmailProxySupport	ADM20611
AdminChange	IMAPServer	ADM20612
AdminChange	IMAPPort	ADM20613
AdminChange	POPServer	ADM20614
AdminChange	POPPort	ADM20615
AdminChange	SMTPServer	ADM20616
AdminChange	SMTPPort	ADM20617
AdminChange	AuthMode	ADM20618
AdminChange	CredentialSep	ADM20619
AdminChange	IdleTimeout	ADM20620
AdminChange	SessionLength	ADM20621
AdminChange	CustomIMAP	ADM20622
AdminChange	CustomPOP	ADM20623
AdminChange	CustomSMTP	ADM20624
AdminChange	PersistPassword	ADM20625
AdminChange	NFSMapServerChanged	ADM20633
AdminChange	NFSMapPortChanged	ADM20634
AdminChange	NFSMapBaseChanged	ADM20635
AdminChange	NFSMapTypeChanged	ADM20636
AdminChange	SessionTimeoutChanged	ADM20637
AdminChange	IdleTimeoutChanged	ADM20638
AdminChange	RebootServer	ADM20639
AdminChange	ShutdownServer	ADM20640
AdminChange	DateModified	ADM20647
AdminChange	NTPServerChanged	ADM20648
AdminChange	NTPUpdateIntervalChanged	ADM20649
AdminChange	NTPServerSet	ADM20650
AdminChange	NTPServerUnset	ADM20651
SystemError	NTPServerUnreachable	ADM20652
AdminChange	TimeIncremented	ADM20653
AdminChange	TimezoneFileWriteFailed	ADM20654
AdminChange	TimezoneFileModified	ADM20655
AdminChange	SecurityPrefsChanged	ADM20656
AdminChange	VersionMonitoringEnabled	ADM20657
AdminChange	VersionMonitoringDisabled	ADM20658
AdminChange	SSLAcceleratorEnabled	ADM20659
AdminChange	SSLAcceleratorDisabled	ADM20660
AdminChange	ZipAcceleratorEnabled	ADM20661
AdminChange	ZipAcceleratorDisabled	ADM20662
AdminChange	SecurityChangedAllowedEncryptStrength	ADM20663
AdminChange	AdminIdleTimeout	ADM20664
AdminChange	ChangedInheritanceSettings	ADM20665
AdminChange	DownloadPkg	ADM20666
AdminChange	Enable	ADM20667
AdminChange	Disable	ADM20668
AdminChange	Inherit	ADM20669
AdminChange	AddAddress	ADM20670
AdminChange	RemoveAddress	ADM20671
AdminChange	AddACL	ADM20672
AdminChange	RemoveACL	ADM20673
AdminChange	NFSMapServerChanged	ADM20674
AdminChange	NFSMapDomainChanged	ADM20675
AdminChange	NFSMapTypeChanged	ADM20676
AdminChange	AddedNewEntry	ADM20677
AdminChange	EntryChanged	ADM20678
AdminChange	EntryDescChanged	ADM20679
AdminChange	EntryDeleted	ADM20680
AdminChange	UsePortForPTP	ADM20681
AdminChange	UseDomainForPTP	ADM20682
AdminChange	PTPDomainChanged	ADM20683
AdminChange	TurnOnRecord	ADM20684
AdminChange	TurnOffRecord	ADM20685
AdminChange	DownloadRecordFile	ADM20686
AdminChange	SetAllowedRules	ADM20687
AdminChange	AllowedRule	ADM20688
AdminChange	SetDeniedRules	ADM20689
AdminChange	DeniedRule	ADM20690
AdminChange	EnableIntermediatePage	ADM20691
AdminChange	DisableIntermediatePage	ADM20692
AdminChange	ImageCachingDisabled	ADM20694
AdminChange	ImageCaching	ADM20695
AdminChange	ChangedSessionSettings	ADM20696
AdminChange	ChangedSessionRoaming	ADM20697
AdminChange	AddDefault	ADM20708
AdminChange	DelDefault	ADM20709
AdminChange	UpdateDefault	ADM20710
AdminChange	Upgrade	ADM20714
AdminChange	Failed	ADM20715
AdminChange	AddedUSAUser	ADM20716
AdminChange	AddedUser	ADM20717
AdminChange	AddedExternalUser	ADM20718
AdminChange	RenamedUser	ADM20719
AdminChange	ChangedPassword	ADM20720
AdminChange	MovedUser	ADM20721
AdminChange	RemovedUser	ADM20722
AdminChange	GroupChangeTimedOut	ADM20723
AdminChange	UpdateUserError	ADM20724
AdminChange	RemoveGroup	ADM20725
AdminChange	RemoveGroupFailed	ADM20726
AdminChange	ForcedOffUser	ADM20727
AdminChange	ProxyAddress	ADM20729
AdminChange	ProxyPort	ADM20730
AdminChange	UnqualifiedHostnamesViaProxy	ADM20731
AdminChange	CannotConnectTo	ADM20928
AdminChange	ErrorReturnMessage	ADM20929
AdminChange	CannotImportSizeZero	ADM20930
AdminChange	ForgetCheckImportCertificate	ADM20931
AdminChange	InvalidImportType	ADM20932
AdminChange	ChooseAFileToImport	ADM20933
AdminChange	SystemNotReady	ADM20934
AdminChange	AdminLoginOK	ADM22667
AdminChange	AdminLogin	ADM22668
AdminLogin	AdminLogout	ADM22671
AdminLogin	AdminLogoutPrevSession	ADM22672
AdminChange	DeleteRecordFile	ADM22723
AdminChange	InvalidWebBmDefault	ADM22729
AdminChange	InvalidNfsAclReadonly	ADM22730
AdminChange	InvalidNfsAclSubdirs	ADM22731
AdminChange	InvalidWinAclReadonly	ADM22732
AdminChange	InvalidWinAclSubdirs	ADM22733
AdminChange	CannotImportIncompatibleCertificate	ADM22747
AdminChange	NCPAutoSelectEnabled	ADM22748
AdminChange	NCPAutoSelectDisabled	ADM22749
AdminChange	AddNCIPFilter	ADM22753
AdminChange	RemoveNCIPFilter	ADM22754
AdminChange	AnonymousCreateName	ADM22760
AdminChange	AnonymousChangedName	ADM22761
AdminChange	AnonymousDeleteName	ADM22762
AdminLogin	AdminFailedLogin	ADM22798
AdminChange	CertificateCreateName	ADM22809
AdminChange	CertificateChangedName	ADM22810
AdminChange	CertificateDeleteName	ADM22811
AdminLogin	FailedLoginUnlicensedGroup	ADM22814
AdminLogin	AdminFailedLoginService	ADM22816
AdminLogin	AdminSessionTimeout	ADM22818
AdminLogin	AdminIdleTimeoutByRequest	ADM22820
AdminChange	RemovedUSAUser	ADM22862
AdminChange	SetARPTimeout	ADM22865
AdminChange	TurnOnCertCheckReqd	ADM22875
AdminChange	TurnOnCertCheckOptional	ADM22876
AdminChange	TurnOffCertCheckReqd	ADM22877
AdminChange	CacheCleanerRestrictionUpdated	ADM22880
AdminChange	CacheCleanerOptionsUpdated	ADM22881
SystemStatus	NeteFlushCacheEvent	ADM22883
AdminLogin	AdminRoamingDenied	ADM22894
AdminChange	NeteCreateAutoLoginRealm	ADM22895
AdminLogin	AdminRemoteAddrChanged	ADM22896
AdminChange	ChangedCockpitSettings	ADM22901
AdminChange	PushConfigFailed	ADM22905
AdminChange	PushConfigSucceeded	ADM22906
AdminChange	PushConfigReceived	ADM22907
AdminChange	InternalError	ADM22908
AdminChange	ActiveDirCreateAllowUserDomain	ADM22916
AdminChange	ActiveDirChangedAllowUserDomain	ADM22917
AdminChange	ActiveDirCreateDomainInUname	ADM22918
AdminChange	ActiveDirChangedDomainInUname	ADM22919
AdminChange	ActiveDirCreateUseLDAP	ADM22975
AdminChange	ActiveDirChangedUseLDAP	ADM22976
AdminChange	ActiveDirCreateRealmName	ADM22977
AdminChange	ActiveDirChangedRealmName	ADM22978
AdminChange	XMLImport	ADM22979
AdminChange	PageCaching	ADM22999
AdminChange	CachingRule	ADM23000
AdminChange	SetCachingRules	ADM23001
AdminChange	AddRegistryRule	ADM23003
AdminChange	SettingsChanged	ADM23004
AdminChange	AddNHCRule	ADM23006
AdminChange	DeleteFileRule	ADM23007
AdminChange	AddProcessRule	ADM23008
AdminChange	DeleteProcessRule	ADM23009
AdminChange	DeletePortListRule	ADM23010
AdminChange	DeleteRegistryRule	ADM23011
AdminChange	DeleteNHCRule	ADM23012
AdminChange	AddPortListRule	ADM23013
AdminChange	AddFileRule	ADM23014
AdminChange	Policy	ADM23015
AdminChange	UseProxy	ADM23016
AdminChange	DomainFilterChange	ADM23017
AdminChange	RemovedTrustedHosts	ADM23018
AdminChange	AddedTrustedHost	ADM23019
AdminChange	TimeoutWarningChanged	ADM23020
AdminChange	ReminderTimeChanged	ADM23021
AdminChange	NeteChangedAutoLoginGroup	ADM23022
AdminChange	CacheCleanerEnabled	ADM23023
AdminChange	CacheCleanerInherited	ADM23024
AdminChange	CacheCleanerDisabled	ADM23025
AdminChange	CacheCleanerOptionsUpdated	ADM23026
AdminChange	BidMissing	ADM23027
AdminChange	ChangeDirectLoginSetting	ADM23028
AdminChange	RemoveDefaultBookmark	ADM23029
AdminChange	UpdateDefaultBookmark	ADM23030
AdminChange	ChangeRemoteSSOSetting	ADM23031
AdminChange	AddDefaultBookmark	ADM23032
AdminChange	ChangedBookmarkInheritance	ADM23033
AdminChange	ChangeCompleteAccessSetting	ADM23034
AdminChange	CertificateUserNameTemplate	ADM23043
AdminChange	ChangedCockpitGraphSettings	ADM23044
AdminChange	ChangedCockpitLineSettings	ADM23045
AdminChange	DebugLogOn	ADM23046
AdminChange	DebugLogOff	ADM23047
AdminChange	AdminNISNoRecord	ADM23049
AdminChange	AdminNISGetUserID	ADM23050
AdminChange	SettingUpdate	ADM23052
AdminChange	AddCACert	ADM23053
AdminChange	RemoveCACert	ADM23054
AdminChange	AddCDP	ADM23055
AdminChange	EnableCDP	ADM23056
AdminChange	AddProxyServer	ADM23070
AdminChange	DeleteProxyServer	ADM23071
AdminChange	NeteChangedAzWhileAuth	ADM23073
AdminChange	NeteChangedEnableSessionGrace	ADM23074
AdminChange	NeteChangedGracePeriod	ADM23075
AdminChange	NeteChangedIgnoreQueryData	ADM23076
AdminChange	NCPReadTimeoutSet	ADM23078
AdminChange	AddCSR	ADM23081
AdminChange	RemoveCSR	ADM23082
AdminChange	LoadSignedCSR	ADM23083
AdminChange	RemoveServerCert	ADM23084
AdminChange	AddServerCert	ADM23085
AdminChange	RenewServerCert	ADM23086
AdminChange	ChangedMTU	ADM23089
AdminChange	AddARPEntry	ADM23115
AdminChange	DelARPEntry	ADM23116
AdminChange	AddAliasEntry	ADM23117
AdminChange	DelAliasEntry	ADM23118
AdminChange	EditAliasEntry	ADM23119
AdminChange	setPersistentCookiesEnabled	ADM23133
AdminChange	setPersistentCookiesDisabled	ADM23134
AdminChange	NCPIdleTimeoutSet	ADM23155
AdminChange	RadiusCreateACENextTokenChallenge	ADM23158
AdminChange	RadiusCreateACENewPinChallenge	ADM23159
AdminChange	RadiusCreateGenericChallenge	ADM23160
AdminChange	RadiusChangedACENextTokenChallenge	ADM23161
AdminChange	RadiusChangedACENewPinChallenge	ADM23162
AdminChange	RadiusChangedGenericChallenge	ADM23163
AdminChange	replacedAdminCardSet	ADM23165
AdminChange	RenewCACert	ADM23166
AdminChange	setDSIDInURLEnabled	ADM23171
AdminChange	setDSIDInURLDisabled	ADM23172
AdminChange	RenameAliasEntry	ADM23176
AdminChange	RestartServer	ADM23179
AdminChange	UploadedCustomPage	ADM23193
